Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_Passengers_Est,Fatal_Injury_Rate,Serious_Injury_Rate,Severe_Injury_Rate,Is_Destroyed,Make_Model
20021024X05379,Accident,ANC03CA004,2002-10-20,"WASILLA, AK",United States,61.571389,-149.540555,PAWS,WASILLA,Non-Fatal,Substantial,Airplane,N1302D,CESSNA,180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,01-04-2003,1.0,0.0,0.0,0.0,False,CESSNA_180
20021030X05407,Accident,ANC03CA006,2002-10-25,"ANCHORAGE, AK",United States,61.186944,-149.965278,Z41,Lake Hood Strip,Non-Fatal,Substantial,Airplane,N5244D,CESSNA,180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,29-04-2003,1.0,0.0,0.0,0.0,False,CESSNA_180
20021226X05636,Accident,MIA03FA034,2002-12-25,"MANTEO, NC",United States,35.900556,-75.733333,,,Fatal(1),Substantial,Airplane,N1122Y,CESSNA,208B,No,1.0,Turbo Prop,Part 91: General Aviation,Positioning,,1.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,25-04-2014,1.0,1.0,0.0,1.0,False,CESSNA_208B
20030106X00019,Accident,MIA03CA037,2002-12-26,"TALLAHASSEE, FL",United States,30.396389,-84.333611,TLH,TALLAHASSEE REGIONAL,Non-Fatal,Substantial,Airplane,N752CF,PIPER,PA-30,No,2.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Standing,Probable Cause,18-04-2003,1.0,0.0,0.0,0.0,False,PIPER_PA-30
20030127X00114,Accident,FTW03FA089,2003-01-24,"San Angelo, TX",United States,31.358333,-100.612778,TS65,Ducote Airpark,Non-Fatal,Destroyed,Airplane,N944FE,CESSNA,208B,No,1.0,Turbo Prop,Part 91: General Aviation,Instructional,,0.0,2.0,0.0,0.0,VMC,Maneuvering,Probable Cause,28-10-2011,2.0,0.0,1.0,1.0,True,CESSNA_208B
20090512X15548,Accident,ENG03RA010,2003-02-13,"Caqueta Province, Colombia",Colombia,,,,,Non-Fatal,Destroyed,Airplane,N1116G,CESSNA,208,No,1.0,Turbo Prop,Public Use,Public Aircraft - Federal,,0.0,0.0,3.0,0.0,VMC,Unknown,Foreign,10-06-2009,3.0,0.0,0.0,0.0,True,CESSNA_208
20030325X00386,Accident,ATL03FA064,2003-03-21,"Monroe, GA",United States,33.866667,-83.730556,,,Fatal(2),Destroyed,Airplane,N219ME,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,02-07-2009,2.0,1.0,0.0,1.0,True,CESSNA_172S
20030730X01222,Accident,IAD03CA044,2003-03-27,"CLEVELAND, OH",United States,41.517778,-81.683333,CGF,Cuyahoga County,Non-Fatal,Substantial,Airplane,N613SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,0.0,0.0,0.0,False,CESSNA_172S
20030407X00443,Incident,ATL03IA073,2003-04-01,"Eufaula, AL",United States,31.951111,-85.128889,EUF,Weedon Field,Incident,Minor,Airplane,N696SP,CESSNA,182P,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,05-02-2013,3.0,0.0,0.0,0.0,False,CESSNA_182P
20030416X00514,Accident,MIA03CA095,2003-04-13,"OLIVE BRANCH, MS",United States,34.978889,-89.786944,KOLV,Olive Branch Airport,Non-Fatal,Substantial,Airplane,N757AZ,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,30-12-2003,2.0,0.0,0.0,0.0,False,CESSNA_152
20030513X00648,Accident,MIA03CA103,2003-05-03,"MADISON, MS",United States,32.441666,-90.100833,,,Non-Fatal,Substantial,Airplane,N175W,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,23-07-2003,1.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20030605X00785,Accident,MIA03CA113,2003-05-27,"PLANT CITY, FL",United States,28.000278,-82.164167,KPCM,Plant City Municipal Airport,Non-Fatal,Substantial,Airplane,N76494,CESSNA,120,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,30-12-2003,1.0,0.0,0.0,0.0,False,CESSNA_120
20030711X01071,Accident,LAX03CA203,2003-06-12,"LINCOLN, CA",United States,38.909167,-121.351111,LHM,Lincoln Regional Airport,Non-Fatal,Substantial,Airplane,N1156N,MOONEY,M20J,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,0.0,0.0,0.0,False,MOONEY_M20J
20030701X00995,Accident,SEA03CA102,2003-06-14,"SILVER CITY, MT",United States,46.749166,-112.180278,MT18,SILVER CITY,Non-Fatal,Substantial,Airplane,N82946,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Go-Around,Probable Cause,30-09-2003,2.0,0.0,0.0,0.0,False,PIPER_PA-18
20030625X00951,Accident,MIA03FA124B,2003-06-17,"Deerfield Beach, FL",United States,26.3,-80.05,,,Fatal(5),Destroyed,Airplane,N759XA,CESSNA,182Q,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,5.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,21-04-2016,5.0,1.0,0.0,1.0,True,CESSNA_182Q
20030625X00951,Accident,MIA03FA124A,2003-06-17,"Deerfield Beach, FL",United States,26.3,-80.05,,,Fatal(5),Destroyed,Airplane,N4903F,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,5.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,21-04-2016,5.0,1.0,0.0,1.0,True,CESSNA_172N
20030707X01026,Accident,MIA03CA125,2003-06-18,"MELBOURNE, FL",United States,28.109722,-80.737777,MLB,MELBOURNE REGIONAL,Non-Fatal,Substantial,Airplane,N53352,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,0.0,0.0,0.0,False,CESSNA_172S
20030731X01243,Accident,SEA03CA112,2003-06-19,"WOODLAND, WA",United States,45.901667,-122.743055,WA71,WOODLAND STATE,Non-Fatal,Substantial,Airplane,N2279Y,CESSNA,177,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,CESSNA_177
20030722X01175,Accident,LAX03CA208,2003-06-22,"OVERTON, NV",United States,36.777778,-114.375,U08,Perkins Field Airport,Non-Fatal,Substantial,Airplane,N7342G,CESSNA,172K,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,3.0,VMC,Go-Around,Probable Cause,30-09-2003,3.0,0.0,0.0,0.0,False,CESSNA_172K
20030903X01439,Accident,FTW03WA183,2003-07-03,"BAHIA BALLENA, COSTA RICA",Costa Rica,10.116667,-83.55,,,Non-Fatal,Substantial,Airplane,,CESSNA,208B,No,1.0,Unknown,"Non-U.S., Commercial",Unknown,,0.0,0.0,13.0,0.0,VMC,Unknown,Foreign,,13.0,0.0,0.0,0.0,False,CESSNA_208B
20031001X01635,Accident,FTW03WA185,2003-07-08,"TURPO, PERU",Peru,-12.504167,-75.207222,,,Non-Fatal,Substantial,Airplane,,CESSNA,208B,No,1.0,Unknown,"Non-U.S., Commercial",Unknown,,0.0,0.0,0.0,12.0,VMC,Unknown,Foreign,,12.0,0.0,0.0,0.0,False,CESSNA_208B
20030814X01334,Accident,LAX03CA248,2003-07-10,"PHOENIX, AZ",United States,33.688333,-112.0825,KDVT,Deer Valley,Non-Fatal,Substantial,Airplane,N787WW,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_172S
20030731X01238,Accident,NYC03CA156,2003-07-12,"UTICA, OH",United States,40.244166,-82.551389,4I3,Knox County Airport,Non-Fatal,Substantial,Airplane,N33WL,MOONEY,M20C,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,24-01-2005,1.0,0.0,0.0,0.0,False,MOONEY_M20C
20030811X01304,Accident,ANC03CA077,2003-07-12,"TALKEETNA, AK",United States,61.756944,-150.052778,,,Non-Fatal,Substantial,Airplane,N83272,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20030812X01308,Accident,ANC03CA080,2003-07-17,"TALKEETNA, AK",United States,62.320556,-150.093611,,,Non-Fatal,Substantial,Airplane,N83582,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,PIPER_PA-18
20030814X01335,Accident,LAX03CA247,2003-07-20,"LIVERMORE, CA",United States,37.693333,-121.820278,LVK,"Livermore, CA",Non-Fatal,Substantial,Airplane,N73857,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_172N
20030806X01276,Accident,ANC03CA081,2003-07-21,"ANCHORAGE, AK",United States,61.186944,-149.965278,PAMR,MERRILL FIELD,Non-Fatal,Substantial,Airplane,N72860,CESSNA,140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,CESSNA_140
20030910X01510,Accident,NYC03CA167,2003-07-25,"PLAINFIELD, CT",United States,41.690277,-72.864722,4B8,Robertson Field,Non-Fatal,Substantial,Airplane,N62152,CESSNA,172P,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172P
20030911X01516,Accident,MIA03CA148,2003-07-25,"OLIVE BRANCH, MS",United States,34.978611,-89.786944,,,Non-Fatal,Substantial,Airplane,N970SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_172S
20030929X01611,Accident,SEA03CA155,2003-07-27,"SCHAFER, MT",United States,48.087222,-113.250833,8U2,SCHAFER /USFS/,Non-Fatal,Substantial,Airplane,N1979C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,2.0,1.0,VMC,Takeoff,Probable Cause,25-11-2003,3.0,0.0,0.0,0.0,False,CESSNA_170B
20030822X01386,Accident,LAX03CA249,2003-07-31,"ST. JOHNS, AZ",United States,34.518334,-109.378611,SJN,St. Johns Industrial Airpark,Non-Fatal,Substantial,Airplane,N2935A,CESSNA,180,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_180
20030912X01532,Accident,ANC03CA090,2003-08-06,"SEWARD, AK",United States,60.016667,-148.508333,,,Non-Fatal,Substantial,Airplane,N9668P,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20030829X01432,Accident,MIA03CA158,2003-08-07,"ORLANDO, FL",United States,28.545277,-81.332778,ORL,Orlando Executive,Non-Fatal,Substantial,Airplane,N775SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_172S
20030911X01514,Accident,MIA03CA165,2003-08-13,"LA BELLE, FL",United States,26.744166,-81.4325,X14,La Belle Municipal,Non-Fatal,Substantial,Airplane,N2987D,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_170B
20030917X01554,Accident,NYC03CA179,2003-08-16,"GLENS FALLS, NY",United States,43.341111,-73.610278,GFL,WARREN COUNTY,Non-Fatal,Substantial,Airplane,N9673B,CESSNA,172RG,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,25-11-2003,3.0,0.0,0.0,0.0,False,CESSNA_172RG
20031006X01664,Accident,FTW03WA218,2003-08-16,"CHILPANCINGO, MEXICO",Mexico,,,,,Fatal(1),Substantial,Airplane,N1647J,PIPER,PA-28-140,No,1.0,Unknown,"Non-U.S., Non-Commercial",Personal,,1.0,2.0,0.0,0.0,VMC,Unknown,Foreign,,3.0,0.3333333333333333,0.6666666666666666,1.0,False,PIPER_PA-28-140
20030910X01511,Accident,ANC03CA097,2003-08-18,"SPARREVOHN, AK",United States,60.883333,-155,,,Non-Fatal,Substantial,Airplane,N8016A,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,CESSNA_170B
20031008X01683,Accident,IAD03CA071,2003-08-19,"CLEVELAND, OH",United States,41.518056,-81.683333,BKL;,BURKE LAKEFRONT,Non-Fatal,Substantial,Airplane,N229ME,CESSNA,172,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,CESSNA_172
20031001X01637,Accident,FTW03WA221,2003-08-21,"PUNTA CANA, DOMINICAN REPUBLIC",Dominican Republic,,,,,Non-Fatal,Substantial,Airplane,,CESSNA,152,No,1.0,Unknown,"Non-U.S., Non-Commercial",Instructional,,0.0,1.0,0.0,0.0,VMC,Unknown,Foreign,,1.0,0.0,1.0,1.0,False,CESSNA_152
20030919X01564,Accident,LAX03CA266,2003-08-24,"RIVERSIDE, CA",United States,33.951944,-117.445277,KRAL,Riverside Municipal,Non-Fatal,Substantial,Airplane,N64291,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,CESSNA_172M
20031008X01678,Accident,LAX03CA263,2003-08-25,"PAUMA VALLEY, CA",United States,33.287222,-116.956389,,,Non-Fatal,Substantial,Airplane,N15285,PIPER,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,25-11-2003,2.0,0.0,0.0,0.0,False,PIPER_PA-28-180
20030910X01503,Accident,MIA03CA174,2003-08-30,"OCALA, FL",United States,29.1725,-82.224167,OCF,OCALA REGIONAL/JIM TAYLOR FIEL,Non-Fatal,Substantial,Airplane,N93193,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_152
20030930X01627,Accident,ATL03CA135,2003-08-31,"MURFREESBORO, TN",United States,35.877223,-86.3775,KMBT,Murfreesboro Airport,Non-Fatal,Substantial,Airplane,N3542K,PIPER,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,30-12-2003,2.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20030909X01493,Accident,MIA03TA175,2003-09-03,"JAY, FL",United States,30.901667,-87.118611,FL96,Jay Airport,Non-Fatal,Substantial,Airplane,N52615,CESSNA,172P,No,1.0,Reciprocating,Public Use,Public Aircraft,,0.0,2.0,0.0,0.0,VMC,Maneuvering,Probable Cause,21-04-2016,2.0,0.0,1.0,1.0,False,CESSNA_172P
20031007X01669,Accident,FTW03WA214,2003-09-04,"TOCUMEN, PANAMA",Panama,,,,,Non-Fatal,Substantial,Airplane,,CESSNA,152,No,1.0,Unknown,"Non-U.S., Non-Commercial",Instructional,,0.0,1.0,0.0,0.0,VMC,Unknown,Foreign,,1.0,0.0,1.0,1.0,False,CESSNA_152
20030916X01546,Accident,NYC03CA193,2003-09-07,"JETERSVILLE, VA",United States,37.326111,-78.071667,NONE,Private Airfield,Non-Fatal,Substantial,Airplane,N63600,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,24-01-2005,1.0,0.0,0.0,0.0,False,CESSNA_150M
20031006X01661,Accident,NYC03CA192,2003-09-07,"FRANKLIN, VA",United States,36.698055,-76.903611,FKN,FRANKLIN MUNI-JOHN BEVERLY ROS,Non-Fatal,Substantial,Airplane,N4725B,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-11-2003,1.0,0.0,0.0,0.0,False,CESSNA_152
20031219X02070,Accident,LAX03CA286,2003-09-13,"KNEELAND, CA",United States,40.716667,-123.9275,O19,Kneeland Airport,Non-Fatal,Substantial,Airplane,N258SJ,BEECH,58,No,2.0,Reciprocating,Part 91: General Aviation,Business,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,02-03-2004,2.0,0.0,0.0,0.0,False,BEECH_58
20031021X01789,Accident,LAX03CA288,2003-09-14,"TUCSON, AZ",United States,32.123334,-110.947777,TUS,Tucson International,Non-Fatal,Substantial,Airplane,N73179,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-12-2003,1.0,0.0,0.0,0.0,False,CESSNA_172M
20031126X01956,Accident,SEA03CA200,2003-09-30,"BASIN CITY, WA",United States,46.521389,-119.180556,NONE,Dorman (Private),Non-Fatal,Substantial,Airplane,N4451Z,PIPER,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,PIPER_PA-18-150
20031105X01861,Accident,NYC04CA003,2003-10-04,"BOSTON, MA",United States,42.364167,-71.005,BOS,Boston,Non-Fatal,Substantial,Airplane,N972AN,BOEING,737,No,2.0,Turbo Fan,Part 121: Air Carrier,Unknown,,0.0,0.0,0.0,76.0,VMC,Standing,Probable Cause,05-02-2004,76.0,0.0,0.0,0.0,False,BOEING_737
20040121X00078,Accident,IAD04CA001,2003-10-04,"SUSSEX, NJ",United States,41.2,-74.622778,,,Non-Fatal,Substantial,Airplane,N98145,CESSNA,172P,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,30-03-2004,2.0,0.0,0.0,0.0,False,CESSNA_172P
20040408X00435,Accident,IAD04CA002,2003-10-07,"RIDEGWAY, VA",United States,36.585277,-79.893889,VA02,Pace Airport,Non-Fatal,Substantial,Airplane,N2370N,CESSNA,140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,01-09-2004,2.0,0.0,0.0,0.0,False,CESSNA_140
20031114X01908,Accident,MIA04CA005,2003-10-19,"EVERGLADES CITY, FL",United States,25.848611,-81.39,,,Non-Fatal,Substantial,Airplane,N933JH,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,30-12-2003,1.0,0.0,0.0,0.0,False,CESSNA_172N
20031120X01932,Accident,MIA04CA009,2003-10-21,"MELBOURNE, FL",United States,28.102778,-80.645277,KMLB,Melbourne International Airpt,Non-Fatal,Substantial,Airplane,N734JT,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,05-02-2004,2.0,0.0,0.0,0.0,False,CESSNA_172N
20031114X01909,Accident,MIA04CA010,2003-10-22,"PIERSON, FL",United States,20.3175,-81.305556,,,Non-Fatal,Substantial,Airplane,N94445,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,2.0,0.0,VMC,Maneuvering,Probable Cause,30-12-2003,2.0,0.0,0.0,0.0,False,CESSNA_152
20031222X02080,Accident,LAX04CA023,2003-10-22,"MONTAGUE, CA",United States,41.781389,-122.468056,SIY,"Montague Siskiyou County, CA",Non-Fatal,Substantial,Airplane,N80543,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172M
20031222X02081,Accident,LAX04CA024,2003-10-25,"FRESNO, CA",United States,36.732223,-119.819723,FCH,Fresno Chandler,Non-Fatal,Substantial,Airplane,N738YL,CESSNA,172N,No,1.0,Unknown,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172N
20031120X01929,Accident,NYC04CA018,2003-10-28,"MANSFIELD, MA",United States,42,-71.196666,1B9,Mansfield Municipal,Non-Fatal,Substantial,Airplane,N33532,PIPER,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,05-02-2004,2.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20031120X01930,Accident,NYC04CA020,2003-11-01,"FRANKLIN, KY",United States,36.711111,-86.636111,35KY,Welcome Field,Non-Fatal,Substantial,Airplane,N3264Z,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,2.0,VMC,Takeoff,Probable Cause,02-03-2004,3.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20031113X01899,Accident,SEA04LA016,2003-11-08,"KAPOWSIN, WA",United States,47.003889,-122.148889,,,Non-Fatal,Substantial,Airplane,N2106G,CESSNA,182A,No,1.0,Reciprocating,Part 91: General Aviation,Skydiving,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,10-12-2014,1.0,0.0,0.0,0.0,False,CESSNA_182A
20031202X01979,Accident,NYC04CA028,2003-11-08,"KILBOURNE, OH",United States,43.33,-82.956667,NONE,Private,Non-Fatal,Substantial,Airplane,N78203,CESSNA,172K,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172K
20031128X01963,Accident,NYC04CA032,2003-11-09,"PHILIPPI, WV",United States,39.093333,-80.025834,9W3,Simpson,Non-Fatal,Substantial,Airplane,N738UL,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,02-03-2004,2.0,0.0,0.0,0.0,False,CESSNA_172N
20031202X01978,Accident,NYC04CA031,2003-11-09,"WESTFIELD, MA",United States,42.157778,-72.715556,BAF,Barnes Municipal Airport,Non-Fatal,Substantial,Airplane,N3194Z,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20040114X00063,Accident,LAX04CA059,2003-11-09,"WINSLOW, AZ",United States,35.021945,-110.7225,INW,Winslow-Lindbergh Regional,Non-Fatal,Substantial,Airplane,N75816,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172N
20031216X02043,Accident,MIA04CA025,2003-11-15,"ORMOND BEACH, FL",United States,29.300833,-81.120278,OMN,Ormond Beach Airport,Non-Fatal,Substantial,Airplane,N24887,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_152
20031216X02046,Accident,MIA04CA028,2003-11-21,"ORLANDO, FL",United States,28.545555,-81.332778,ORL,Orlando Excecutive Airport,Non-Fatal,Substantial,Airplane,N378FA,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-03-2004,1.0,0.0,0.0,0.0,False,CESSNA_172S
20040117X00072,Accident,LAX04CA063,2003-12-03,"MORENCI, AZ",United States,33.346666,-109.491666,0,Double O Ranch,Non-Fatal,Substantial,Airplane,N1451T,PIPER,PA-28R-200,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-03-2004,1.0,0.0,0.0,0.0,False,PIPER_PA-28R-200
20031215X02037,Accident,FTW04FA038,2003-12-09,"Livingston, TX",United States,30.677778,-95.012778,00R,Livingston Municipal Airport,Fatal(1),Destroyed,Airplane,N98287,PIPER,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,1.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,27-10-2015,2.0,0.5,0.5,1.0,True,PIPER_PA-28-140
20040122X00092,Accident,LAX04CA072,2003-12-16,"PRESCOTT, AZ",United States,34.654444,-112.419445,PRC,Ernest A. Love Field Airport,Non-Fatal,Substantial,Airplane,N4380T,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-03-2004,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20040122X00089,Accident,IAD04CA006,2003-12-21,"LOUISVILLE, KY",United States,38.227778,-85.663611,LOU,Bowman Field,Non-Fatal,Substantial,Airplane,N7532Y,PIPER,PA-30,No,2.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,04-08-2011,1.0,0.0,0.0,0.0,False,PIPER_PA-30
20040108X00034,Accident,FTW04WA050,2003-12-23,"Shiona, Ecuador",Ecuador,-1.97,-76.435555,,,Fatal(1),Destroyed,Airplane,,CESSNA,172,No,1.0,Unknown,"Non-U.S., Commercial",Unknown,,1.0,0.0,0.0,0.0,VMC,Unknown,Foreign,,1.0,1.0,0.0,1.0,True,CESSNA_172
